H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38702,7.38702,7.38702,91.418,11.19455,11.1945,90.037,12.31792,12.3179,90.3929,12.67005,12.67,0,0,0,92.3886,12.44877,12.4488,0,0,0,163.841,21.17236,21.1724,0,0,0,0,0,0,0,0,0,8.78648,4.89366,4.89366,0,0,0,0,0,0,298.015,17.02691,17.0269,0,0,0,0,0,0,0,0,0,0,0,0,4.18112,7.50701,4.18112,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38702,7.38702,7.38702,91.418,11.19455,11.1945,90.037,12.31792,12.3179,90.3929,12.67005,12.67,0,0,0,90.9013,12.44877,12.4488,0,0,0,163.841,21.17236,21.1724,0,0,0,0,0,0,0,0,0,8.78648,4.89366,4.89366,0,0,0,0,0,0,280.892,17.02691,17.0269,0,0,0,0,0,0,0,0,0,0,0,0,1.87675,7.50701,1.87675,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65471,7.38702,2.65471,86.1389,11.19455,11.1945,80.8899,12.31792,11.4839,85.4911,12.67005,11.4822,0,0,0,86.2967,12.44877,12.4488,0,0,0,156.735,21.17236,19.9594,0,0,0,0,0,0,0,0,0,5.11675,4.89366,3.10951,0,0,0,0,0,0,212.382,17.02691,17.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15562,7.38702,3.15562,89.1719,11.19455,11.1945,86.1985,12.31792,12.3179,89.5442,12.67005,12.67,0,0,0,88.9217,12.44877,12.4488,0,0,0,162.201,21.17236,21.1724,0,0,0,0,0,0,0,0,0,7.40538,4.89366,4.60859,0,0,0,0,0,0,227.997,17.02691,17.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73829,7.38702,2.73829,88.6754,11.19455,11.1945,85.7916,12.31792,12.3179,89.2755,12.67005,12.67,0,0,0,88.783,12.44877,12.4488,0,0,0,161.836,21.17236,21.1724,0,0,0,0,0,0,0,0,0,6.49972,4.89366,4.04993,0,0,0,0,0,0,224.552,17.02691,17.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14117,7.38702,2.14117,87.4042,11.19455,11.1945,84.3795,12.31792,12.3179,88.7773,12.67005,12.67,0,0,0,87.7193,12.44877,12.4488,0,0,0,160.15,21.17236,21.1724,0,0,0,0,0,0,0,0,0,5.27252,4.89366,3.2979,0,0,0,0,0,0,215.905,17.02691,17.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4138,11.19455,3.03186,18.727,12.31792,6.25738,19.4401,12.67005,3.9779,0,0,0,22.5759,12.44877,4.35199,0,0,0,43.8852,21.17236,5.91731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7938,17.02691,10.9079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3615,11.19455,5.54293,32.986,12.31792,10.4471,35.3896,12.67005,7.31354,0,0,0,41.2624,12.44877,8.00975,0,0,0,80.3337,21.17236,10.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.342,17.02691,17.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7777,11.19455,1.94688,11.4669,12.31792,4.99644,11.3499,12.67005,2.88096,0,0,0,14.6859,12.44877,3.21908,0,0,0,28.988,21.17236,4.11639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.808,17.02691,8.80135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74844,11.19455,1.10779,7.03686,10.44710,4.46178,5.86302,11.28736,2.17967,0,0,0,9.18195,12.44877,2.53407,0,0,0,18.7138,17.75193,2.8662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9128,17.02691,7.98136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
