"GC_percentage","GA","GT","CpG","TA","phyloP_max_241w","phyloP_max_100w","RPKM_tissue","RPKM_primary.cell","copy_number","repeat_distance","Interaction_ave","MFE","SNP_density","MAF_avg","fickett","GERP_91_mammals_max","GERP_63_amniotes_max","lowComplexity_density","Max_covariance","coding_potential","methylome","H3K9ac_MaxScaledSignal","H3K79me2_MaxScaledSignal","chrm_acc_MaxScaledSignal","H3K79me1_MaxScaledSignal","Random","T","C","G","MaxEnt_splicing","Dataset"
1.77053824362606,-0.233477570588052,0.578134936694224,0.839931889159534,-1.15626987338845,3.11705451857532,2.20437874040861,2.12997081939977,12.5837828260559,-0.674490759476595,4.50983037218665,0.217866484255715,-0.686643746133831,0.246368363799332,0.690891750588488,-1.95215792592352,1.45769065234869,1.47004396296181,0,0.442504717972838,0,-0.208940434593318,1.24437645709176,0,26.4365077605604,0,-0.0755387751773155,-1.72649207216053,1.09737409693589,1.89893395192513,0.689406345585586,"protein-coding-exon3"
0.75880210441117,2.07535618300491,-0.9876471835193,1.65441129682938,0.192711645564741,3.18657439948628,5.8187856248003,41.2386016978234,142.226947013214,-0.674490759476595,2.05139237522729,-1.02068955637609,1.06338633250815,-0.0836787066400923,-0.672440635587609,0.257427418803102,1.79123003890305,2.26559716644702,0,3.08039375856444,240.49498269186,0.517146141442451,0.801617462657427,9.75390000803652,-0.674490759476595,16.045442401214,0.993203959704725,-0.254490760198556,1.74035270037787,-0.461813492974975,-1.05958291986155,"protein-coding-exon3"
1.26467017401862,0.752316616339279,-0.0240889556955927,1.39988648193256,-3.81569058218188,3.13135293379814,4.71920190322532,5.71542169872273,14.2549091853561,0.674490759476595,0.271853574080981,0.543173974445754,0.0789944132720337,1.0249920421314,18.6930296197799,-0.381696060162257,0.790611879239965,-0.957690405282473,0,0.898859348871274,0,0.283045017919181,0,0,16.5045345786946,0,-1.17079058422825,-0.761306401785459,0.26955838817883,1.82273098096651,-0.270268537718277,"protein-coding-exon3"
0.421556724672872,2.12724008758003,-3.80605499990364,0.699943240966278,-0.905744734154285,3.09733256654384,4.56807428272449,24.5183307655352,24.2514662623749,0,-0.274792531638613,-0.714283724637456,-0.0911473999292696,1.31241305878095,-0.61708729058497,0.342076975436554,1.24768437192557,NA,0,1.30673928453012,183.781441090315,0.359771912843732,0.517441583892505,3.34443830824169,4.76963523527674,3.02693097279698,0.308319064763731,-1.08461982831504,-0.334804693720601,1.18617340459677,0.00162416601762799,"protein-coding-exon3"
1.26467017401862,1.08956199607758,0,0.559954592773022,-3.79641941762541,3.19939366830674,3.71639941645382,36.8248288331783,55.9928000628182,-0.674490759476595,0.972794951576266,0.21488201186865,-0.255212719801955,0.109259583583812,46.6854212000031,0.316952677805621,2.28536246342802,0.501544410892853,0,0.297946251811915,160.32998846124,0.625452111274046,0.130484260183419,0,1.77121836154663,5.54724653667609,-0.192049782010807,-0.500859474858857,0.893584602884079,1.19659656958996,1.27986593374841,"protein-coding-exon3"
1.68622689869149,-0.181593666012929,0.337245379738298,1.51442264863613,1.50315083540498,3.16537330105244,5.31775661693302,31.1212403056745,40.6707860938126,-0.674490759476595,3.17113520468517,-1.37783141869481,-0.844632572677899,3.34082843849612,6.24672748974221,0.029182838017469,3.39098376330266,-0.0518839045751226,0,1.76811450886408,0,0.368825639067925,0.427506444426615,0,8.36206633903005,0,-0.634565998836211,-1.29403875231714,0.920971333310014,1.91105715185036,-0.692053031691535,"protein-coding-exon3"
1.77053824362606,0.155651713725368,0.216800601260334,0.649038277986912,0.0963558227823708,2.79706584686456,2.86025772396146,33.7837038299242,4.58049694868434,-0.674490759476595,5.93522478763827,-0.921207143473934,-2.4670562914189,0.235262775500341,-0.24806499056738,-1.00265273930217,1.24150771661901,1.38357078866994,0,0.76001397179216,0,-0.369188072378313,1.04281597393944,1.56023940156969,12.2852336665675,0,-0.5186995895509,-1.64823377456255,1.8869087172518,1.08222346182686,-0.292752952144291,"protein-coding-exon3"
-0.505868069607446,0.57072295032635,0.240889556955927,0.814479407669851,-0.404694455685957,3.26299696360826,5.69818131681441,10.2238599331189,24.3320024724617,-0.674490759476595,-0.861114564386241,-0.44966050631773,-0.346360119731225,-0.910540235446758,-0.215263008343594,-0.729570950436719,1.33415754621744,2.80173084705663,0,0.999617465404995,500.208061234481,0.799848861235155,0,0,-0.674490759476595,0,0.309849983940658,0.464590340472519,-0.607491535461603,-0.142780132034796,1.87713405923634,"protein-coding-exon3"
-0.252934034803723,1.68622689869149,-2.07165018982097,0.80175316692501,-1.05991405060608,3.24968464598702,5.01996820215307,22.8261872812342,-0.241608630260273,-0.674490759476595,2.68767668645467,-1.5389929275963,0.376742586374314,-0.692007956604637,-0.676540883365582,0.276947065424058,2.14329939137709,1.18468248779864,6.045445373943,1.94816337689685,335.846304412941,0.218918010432226,0,0,-0.383248945249767,0,0.899173292364002,-1.54264718256527,-1.59176118326958,1.27216451579058,1.08328388899219,"protein-coding-exon3"
0.337245379738298,-0.285361475163175,1.58987107590912,0.419965944579767,-0.905744734154285,3.25954562200276,4.96338840334488,142.471381475407,416.271535885929,0.674490759476595,-0.395289791501534,1.13310468295552,-0.0789944132720337,-0.781993378677804,-0.180410902230822,1.04420446230718,1.70475686461117,NA,1.04935319810952,0.306083075655704,219.26100266095,0.595156950446936,0.41124479187101,7.28526400873403,-0.340974135760302,9.99658840329974,0.533444758465512,-0.462558456193182,-0.231687820793346,0.832092358504619,1.02344365993378,"protein-coding-exon3"
